VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2019-10-01 03:24:34,2019-10-01 03:30:39,N,1.0,75,141,1.0,1.63,7.0,0.5,0.5,0.0,0.0,,0.3,11.05,2.0,1.0,2.75
2.0,2019-10-01 03:37:33,2019-10-01 03:39:57,N,1.0,75,74,1.0,0.64,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1.0,1.0,0.0
2.0,2019-10-01 03:06:21,2019-10-01 03:11:46,N,1.0,95,95,1.0,0.83,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2019-10-01 03:07:22,2019-10-01 03:13:47,N,1.0,116,152,1.0,1.42,7.0,0.5,0.5,1.66,0.0,,0.3,11.91,1.0,1.0,0.0
2.0,2019-10-01 03:33:49,2019-10-01 03:45:18,N,1.0,42,75,1.0,2.52,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2019-10-01 03:27:37,2019-10-01 03:32:50,N,1.0,82,82,1.0,0.47,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1.0,1.0,0.0
2.0,2019-10-01 03:06:42,2019-10-01 03:06:46,N,5.0,210,210,1.0,0.18,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,2.0,0.0
2.0,2019-10-01 03:07:23,2019-10-01 03:16:31,N,1.0,82,173,1.0,1.98,9.0,0.5,0.5,2.0,0.0,,0.3,12.3,1.0,1.0,0.0
2.0,2019-10-01 03:48:53,2019-10-01 03:57:06,N,1.0,62,181,1.0,1.84,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 03:25:21,2019-10-01 03:30:33,N,1.0,129,129,1.0,0.87,5.5,0.5,0.5,1.7,0.0,,0.3,8.5,1.0,1.0,0.0
2.0,2019-10-01 03:13:22,2019-10-01 03:21:25,N,1.0,82,173,1.0,1.88,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 03:52:28,2019-10-01 04:00:01,N,1.0,129,260,1.0,1.09,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 03:05:58,2019-10-01 03:18:19,N,5.0,3,264,1.0,0.0,25.0,0.0,0.0,0.0,0.0,,0.0,25.0,1.0,2.0,0.0
2.0,2019-10-01 03:25:24,2019-10-01 03:44:59,N,1.0,3,244,1.0,11.36,33.0,0.5,0.5,6.86,0.0,,0.3,43.11,1.0,1.0,0.0
2.0,2019-10-01 03:09:06,2019-10-01 03:16:53,N,1.0,74,41,3.0,1.35,7.5,0.5,0.5,1.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 03:23:05,2019-10-01 03:39:03,N,1.0,41,88,3.0,9.95,28.0,0.5,0.5,0.0,0.0,,0.3,32.05,2.0,1.0,2.75
1.0,2019-10-01 03:16:30,2019-10-01 03:20:04,N,1.0,129,260,1.0,1.0,5.0,0.5,0.5,1.0,0.0,,0.3,7.3,1.0,1.0,0.0
2.0,2019-10-01 03:58:12,2019-10-01 04:16:11,N,1.0,82,161,1.0,5.1,17.5,0.5,0.5,0.0,0.0,,0.3,21.55,2.0,1.0,2.75
2.0,2019-10-01 04:04:03,2019-10-01 04:12:45,N,1.0,129,173,1.0,1.76,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 08:37:38,2019-10-01 08:38:38,N,1.0,42,42,1.0,0.26,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 08:40:57,2019-10-01 09:14:54,N,1.0,41,234,1.0,5.27,23.5,0.5,0.5,0.0,0.0,,0.3,27.55,1.0,1.0,2.75
2.0,2019-10-01 03:12:18,2019-10-01 03:15:07,N,1.0,82,82,1.0,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 03:37:23,2019-10-01 03:42:21,N,1.0,129,129,1.0,0.96,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 03:48:53,2019-10-01 04:02:29,N,1.0,129,56,1.0,2.36,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2019-10-01 03:47:12,2019-10-01 03:49:10,N,1.0,129,260,3.0,0.29,3.5,0.5,0.5,0.96,0.0,,0.3,5.76,1.0,1.0,0.0
2.0,2019-10-01 03:56:15,2019-10-01 04:05:52,N,1.0,260,82,3.0,1.46,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 03:52:44,2019-10-01 04:05:42,N,1.0,7,236,1.0,3.91,14.0,0.5,0.5,0.0,0.0,,0.3,18.05,2.0,1.0,2.75
2.0,2019-10-01 03:41:27,2019-10-01 03:51:53,N,1.0,127,42,1.0,3.31,12.5,0.5,0.5,8.03,0.0,,0.3,21.83,1.0,1.0,0.0
2.0,2019-10-01 03:13:32,2019-10-01 03:42:16,N,1.0,255,239,6.0,9.03,28.5,0.5,0.5,0.0,0.0,,0.3,32.55,2.0,1.0,2.75
2.0,2019-10-01 03:28:55,2019-10-01 03:41:56,N,1.0,226,138,1.0,5.69,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,2.0,1.0,0.0
2.0,2019-10-01 03:02:42,2019-10-01 03:08:54,N,1.0,42,41,1.0,1.18,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 03:46:39,2019-10-01 03:52:22,N,1.0,244,166,1.0,2.15,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
2.0,2019-10-01 03:59:46,2019-10-01 04:04:29,N,1.0,116,244,1.0,1.01,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,1.0,1.0,0.0
2.0,2019-10-01 03:40:37,2019-10-01 03:47:31,N,1.0,82,129,1.0,0.9,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 03:52:12,2019-10-01 04:01:42,N,1.0,244,159,1.0,2.59,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 03:02:08,2019-10-01 03:11:07,N,1.0,243,47,1.0,3.0,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1.0,1.0,0.0
2.0,2019-10-01 05:00:37,2019-10-01 05:07:42,N,1.0,9,121,1.0,1.6,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1.0,1.0,0.0
2.0,2019-10-01 04:26:43,2019-10-01 04:29:17,N,1.0,24,151,1.0,0.94,5.0,0.5,0.5,2.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2019-10-01 04:42:16,2019-10-01 05:11:11,N,1.0,129,18,1.0,14.94,41.0,0.5,0.5,0.0,6.12,,0.3,48.42,2.0,1.0,0.0
2.0,2019-10-01 04:28:13,2019-10-01 04:33:36,N,1.0,7,223,1.0,1.12,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 04:38:26,2019-10-01 04:42:13,N,1.0,179,7,1.0,0.7,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2019-10-01 04:34:46,2019-10-01 04:49:52,N,1.0,255,209,1.0,5.1,16.5,3.25,0.5,0.0,0.0,,0.3,20.55,3.0,1.0,2.75
2.0,2019-10-01 04:29:55,2019-10-01 04:48:34,N,1.0,136,213,1.0,10.25,29.5,0.5,0.5,0.0,0.0,,0.3,30.8,1.0,1.0,0.0
2.0,2019-10-01 04:07:56,2019-10-01 04:12:20,N,1.0,82,82,2.0,0.61,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 04:17:47,2019-10-01 04:28:01,N,1.0,129,173,3.0,2.03,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
2.0,2019-10-01 04:40:35,2019-10-01 04:43:52,N,1.0,129,129,3.0,0.64,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 04:00:58,2019-10-01 04:01:04,N,1.0,74,74,1.0,0.08,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
2.0,2019-10-01 04:56:35,2019-10-01 05:04:10,N,1.0,82,138,1.0,3.85,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
2.0,2019-10-01 04:30:36,2019-10-01 04:34:29,N,1.0,7,146,5.0,1.12,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2019-10-01 04:42:14,2019-10-01 04:49:14,N,1.0,152,244,1.0,2.1,8.5,0.5,0.5,1.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2019-10-01 04:12:40,2019-10-01 04:26:41,N,1.0,243,263,1.0,7.11,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,1.0,1.0,0.0
2.0,2019-10-01 04:38:38,2019-10-01 04:53:58,N,1.0,41,164,1.0,5.09,16.5,0.5,0.5,0.0,0.0,,0.3,20.55,1.0,1.0,2.75
1.0,2019-10-01 04:45:30,2019-10-01 04:54:28,N,1.0,116,24,1.0,2.2,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
2.0,2019-10-01 04:55:32,2019-10-01 05:06:26,N,1.0,74,140,1.0,3.0,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,1.0,1.0,0.0
2.0,2019-10-01 04:12:58,2019-10-01 04:34:18,N,1.0,92,107,1.0,12.97,36.0,0.5,0.5,0.0,0.0,,0.3,40.05,2.0,1.0,2.75
1.0,2019-10-01 04:08:15,2019-10-01 04:17:14,N,1.0,260,138,1.0,3.6,12.0,0.5,0.5,2.65,0.0,,0.3,15.95,1.0,1.0,0.0
2.0,2019-10-01 04:16:50,2019-10-01 04:26:17,N,1.0,134,197,1.0,2.17,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0
2.0,2019-10-01 04:22:18,2019-10-01 04:44:58,N,1.0,82,198,1.0,5.53,20.0,0.5,0.5,4.26,0.0,,0.3,25.56,1.0,1.0,0.0
2.0,2019-10-01 04:44:50,2019-10-01 05:06:14,N,1.0,69,48,1.0,10.68,30.5,0.5,0.5,0.0,0.0,,0.3,31.8,1.0,1.0,0.0
2.0,2019-10-01 04:04:55,2019-10-01 04:14:40,N,1.0,82,82,1.0,0.99,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 04:22:25,2019-10-01 04:27:58,N,1.0,129,129,1.0,1.16,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 04:07:02,2019-10-01 04:26:29,N,1.0,196,170,1.0,8.35,26.0,0.5,0.5,2.83,6.12,,0.3,39.0,1.0,1.0,2.75
2.0,2019-10-01 04:45:28,2019-10-01 04:59:25,N,1.0,74,126,1.0,3.56,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
1.0,2019-10-01 04:36:20,2019-10-01 04:52:03,N,1.0,129,198,1.0,3.7,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2.0,1.0,0.0
1.0,2019-10-01 04:42:22,2019-10-01 04:50:49,N,1.0,173,92,1.0,2.1,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 04:31:15,2019-10-01 04:37:02,N,1.0,80,129,1.0,3.5,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 04:23:22,2019-10-01 04:24:03,N,5.0,129,129,1.0,0.0,8.0,0.0,0.0,2.4,0.0,,0.0,10.4,1.0,2.0,0.0
2.0,2019-10-01 04:55:50,2019-10-01 05:14:10,N,1.0,129,195,1.0,10.23,29.0,0.5,0.5,4.0,0.0,,0.3,34.3,1.0,1.0,0.0
2.0,2019-10-01 04:12:28,2019-10-01 04:24:29,N,1.0,216,205,1.0,2.93,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2019-10-01 04:46:19,2019-10-01 05:02:24,N,1.0,218,205,1.0,2.06,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,1.0,0.0
2.0,2019-10-01 04:51:13,2019-10-01 05:14:11,N,1.0,247,170,1.0,9.26,27.5,0.5,0.5,0.0,0.0,,0.3,28.8,1.0,1.0,0.0
2.0,2019-10-01 04:04:01,2019-10-01 05:11:11,N,4.0,256,265,1.0,31.27,146.5,0.5,0.5,0.0,10.5,,0.3,161.05,2.0,1.0,2.75
2.0,2019-10-01 04:01:18,2019-10-01 04:37:15,N,1.0,191,106,1.0,17.42,52.5,0.5,0.5,0.0,0.0,,0.3,53.8,1.0,1.0,0.0
2.0,2019-10-01 05:04:28,2019-10-01 05:11:01,N,1.0,159,42,1.0,1.34,6.0,0.5,0.5,5.0,0.0,,0.3,12.3,1.0,1.0,0.0
2.0,2019-10-01 05:12:43,2019-10-01 05:13:20,N,1.0,42,264,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1.0,1.0,0.0
2.0,2019-10-01 16:56:13,2019-10-01 17:06:12,N,1.0,7,223,1.0,1.39,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 04:26:24,2019-10-01 04:41:37,N,1.0,129,226,1.0,2.79,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 04:06:03,2019-10-01 04:08:09,N,1.0,74,75,1.0,0.95,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 04:13:08,2019-10-01 04:46:55,N,1.0,39,107,1.0,14.68,43.0,0.5,0.5,0.0,0.0,,0.3,44.3,1.0,1.0,0.0
2.0,2019-10-01 04:52:21,2019-10-01 05:18:33,N,1.0,185,242,1.0,1.82,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,1.0,1.0,0.0
2.0,2019-10-01 04:07:53,2019-10-01 04:15:26,N,1.0,129,70,1.0,1.62,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 04:15:36,2019-10-01 04:25:08,N,1.0,82,56,1.0,1.63,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 04:44:42,2019-10-01 04:49:26,N,1.0,260,260,1.0,0.73,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 04:41:37,2019-10-01 04:45:35,N,1.0,82,83,1.0,0.92,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2019-10-01 04:05:04,2019-10-01 04:13:42,N,1.0,129,129,1.0,1.51,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 04:26:45,2019-10-01 04:31:59,N,1.0,82,129,1.0,0.9,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 04:41:45,2019-10-01 04:53:56,N,1.0,82,179,1.0,3.36,12.5,0.5,0.5,1.0,0.0,,0.3,14.8,1.0,1.0,0.0
2.0,2019-10-01 04:49:35,2019-10-01 04:54:44,N,1.0,167,159,1.0,1.04,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 04:20:36,2019-10-01 04:37:06,N,1.0,166,138,1.0,7.5,23.0,0.5,0.5,9.13,6.12,,0.3,39.55,1.0,1.0,0.0
2.0,2019-10-01 04:58:22,2019-10-01 05:01:53,N,1.0,75,263,1.0,0.73,5.0,0.5,0.5,0.0,0.0,,0.3,9.05,2.0,1.0,2.75
2.0,2019-10-01 04:56:28,2019-10-01 05:48:30,N,1.0,117,107,2.0,30.19,82.0,0.5,0.5,0.0,8.41,,0.3,91.71,1.0,1.0,0.0
2.0,2019-10-01 04:11:07,2019-10-01 04:18:26,N,1.0,129,129,2.0,1.29,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2019-10-01 04:30:13,2019-10-01 04:32:10,N,1.0,7,223,3.0,0.3,3.5,0.5,0.5,1.15,0.0,,0.3,5.95,1.0,1.0,0.0
1.0,2019-10-01 04:48:38,2019-10-01 05:10:01,N,1.0,7,132,1.0,14.8,40.0,0.5,0.5,0.0,0.0,,0.3,41.3,2.0,1.0,0.0
2.0,2019-10-01 04:05:05,2019-10-01 04:13:47,N,1.0,129,173,1.0,2.14,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 04:20:14,2019-10-02 02:29:29,N,1.0,82,173,2.0,1.78,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 04:44:53,2019-10-01 04:50:08,N,1.0,74,42,5.0,1.17,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 04:52:48,2019-10-01 04:55:00,N,1.0,41,152,5.0,0.72,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 10:12:53,2019-10-01 10:23:51,N,1.0,74,166,1.0,1.84,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0
2.0,2019-10-01 04:54:17,2019-10-01 05:00:39,N,1.0,129,138,5.0,3.24,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
1.0,2019-10-01 04:46:37,2019-10-01 04:56:12,N,1.0,119,41,1.0,3.8,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,1.0,1.0,0.0
2.0,2019-10-01 04:27:18,2019-10-01 04:34:45,N,1.0,82,260,1.0,1.41,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,1.0,0.0
1.0,2019-10-01 04:23:03,2019-10-01 04:42:05,N,1.0,243,236,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,1.0,0.0
2.0,2019-10-01 04:07:10,2019-10-01 04:14:54,N,1.0,82,173,3.0,1.43,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 04:33:21,2019-10-01 04:41:56,N,1.0,129,56,3.0,1.93,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 04:32:11,2019-10-01 04:39:49,N,1.0,179,145,1.0,2.18,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 04:17:20,2019-10-01 04:22:42,N,1.0,82,70,1.0,2.78,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 04:49:21,2019-10-01 04:56:17,N,1.0,129,82,1.0,1.29,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-10-01 04:30:50,2019-10-01 04:38:24,N,1.0,42,116,1.0,1.22,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2019-10-01 04:54:28,2019-10-01 05:01:38,N,1.0,43,161,1.0,3.09,10.0,0.5,0.5,0.0,0.0,,0.3,14.05,2.0,1.0,2.75
2.0,2019-10-01 04:07:46,2019-10-01 04:21:54,N,1.0,127,174,1.0,3.99,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2.0,1.0,0.0
2.0,2019-10-01 04:35:11,2019-10-01 04:35:14,N,5.0,244,264,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,2.0,0.0
2.0,2019-10-01 04:12:07,2019-10-01 04:44:19,N,1.0,127,113,1.0,12.36,38.0,0.5,0.5,10.51,0.0,,0.3,52.56,1.0,1.0,2.75
2.0,2019-10-01 04:02:09,2019-10-01 04:26:38,N,1.0,95,162,5.0,11.01,33.0,0.5,0.5,1.0,0.0,,0.3,38.05,1.0,1.0,2.75
2.0,2019-10-01 04:44:59,2019-10-01 04:57:32,N,1.0,260,157,1.0,2.69,11.5,0.5,0.5,2.56,0.0,,0.3,15.36,1.0,1.0,0.0
2.0,2019-10-01 04:51:28,2019-10-01 05:04:57,N,1.0,116,246,1.0,6.11,19.0,0.5,0.5,3.0,0.0,,0.3,26.05,1.0,1.0,2.75
2.0,2019-10-01 05:16:46,2019-10-01 05:35:48,N,1.0,223,161,1.0,5.89,19.0,0.5,0.5,0.0,0.0,,0.3,23.05,2.0,1.0,2.75
2.0,2019-10-01 05:43:58,2019-10-01 05:48:25,N,1.0,146,179,1.0,1.18,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 05:39:39,2019-10-01 05:50:40,N,1.0,83,160,1.0,2.93,11.0,0.5,0.5,3.0,0.0,,0.3,15.3,1.0,1.0,0.0
1.0,2019-10-01 05:16:05,2019-10-01 05:29:21,N,1.0,130,138,1.0,7.4,21.5,0.5,0.5,5.7,0.0,,0.3,28.5,1.0,1.0,0.0
1.0,2019-10-01 05:53:53,2019-10-01 06:11:24,N,1.0,130,179,1.0,9.7,27.5,0.0,0.5,0.0,0.0,,0.3,28.3,2.0,1.0,0.0
1.0,2019-10-01 05:28:03,2019-10-01 05:34:49,N,5.0,60,213,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0
1.0,2019-10-01 05:37:02,2019-10-01 05:50:25,N,5.0,212,168,1.0,4.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,0.0
2.0,2019-10-01 05:44:30,2019-10-01 05:45:32,N,5.0,92,92,3.0,0.18,70.0,0.0,0.0,0.0,0.0,,0.0,70.0,2.0,2.0,0.0
2.0,2019-10-01 05:26:17,2019-10-01 05:53:17,N,1.0,179,246,1.0,5.99,23.0,0.5,0.5,5.0,0.0,,0.3,32.05,1.0,1.0,2.75
1.0,2019-10-01 05:25:18,2019-10-01 05:32:57,N,1.0,116,151,1.0,2.2,9.0,0.5,0.5,1.7,0.0,,0.3,12.0,1.0,1.0,0.0
1.0,2019-10-01 05:36:06,2019-10-01 05:48:01,N,1.0,116,220,1.0,5.6,17.5,0.5,0.5,2.0,0.0,,0.3,20.8,1.0,1.0,0.0
1.0,2019-10-01 05:46:25,2019-10-01 05:59:58,N,1.0,116,47,1.0,4.7,16.5,1.0,0.5,0.0,0.0,,0.3,18.3,1.0,1.0,0.0
1.0,2019-10-01 05:16:23,2019-10-01 05:23:46,N,1.0,244,127,1.0,2.9,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 05:23:07,2019-10-01 05:27:27,N,1.0,152,166,1.0,1.17,5.5,0.5,0.0,0.0,0.0,,0.0,6.0,2.0,2.0,0.0
2.0,2019-10-01 05:39:45,2019-10-01 05:49:55,N,1.0,116,238,1.0,3.47,12.5,0.5,0.5,3.31,0.0,,0.3,19.86,1.0,1.0,2.75
2.0,2019-10-01 05:34:30,2019-10-01 05:45:55,N,1.0,152,239,1.0,2.98,11.5,0.5,0.5,4.66,0.0,,0.3,20.21,1.0,1.0,2.75
2.0,2019-10-01 05:42:45,2019-10-01 05:59:23,N,1.0,116,230,2.0,5.97,19.5,0.5,0.5,4.0,0.0,,0.3,27.55,1.0,1.0,2.75
2.0,2019-10-01 05:41:53,2019-10-01 05:52:29,N,1.0,74,138,1.0,6.07,18.5,0.5,0.5,6.48,6.12,,0.3,32.4,1.0,1.0,0.0
2.0,2019-10-01 06:07:51,2019-10-01 06:22:01,N,1.0,152,75,1.0,2.74,12.0,0.5,0.5,2.66,0.0,,0.3,15.96,1.0,1.0,0.0
2.0,2019-10-01 05:06:30,2019-10-01 05:12:17,N,1.0,74,166,1.0,1.36,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2019-10-01 05:06:39,2019-10-01 05:39:16,N,1.0,61,226,1.0,7.41,27.5,0.5,0.5,0.0,0.0,,0.3,28.8,1.0,1.0,0.0
2.0,2019-10-01 05:51:56,2019-10-01 05:57:45,N,1.0,134,197,1.0,1.29,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 05:31:26,2019-10-01 05:42:15,N,5.0,83,170,1.0,4.97,40.0,0.0,0.0,0.0,6.12,,0.0,48.87,2.0,2.0,2.75
2.0,2019-10-01 05:46:37,2019-10-01 06:11:22,N,1.0,244,231,1.0,10.03,30.5,0.5,0.5,3.0,0.0,,0.3,37.55,1.0,1.0,2.75
2.0,2019-10-01 05:23:31,2019-10-01 05:31:42,N,1.0,75,41,1.0,2.11,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 05:32:35,2019-10-01 05:50:06,N,1.0,41,107,1.0,6.01,19.0,0.5,0.5,0.0,0.0,,0.3,23.05,1.0,1.0,2.75
2.0,2019-10-01 05:49:02,2019-10-01 05:51:47,N,1.0,215,130,1.0,0.66,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2019-10-01 05:01:58,2019-10-01 05:05:31,N,1.0,74,75,1.0,1.0,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
1.0,2019-10-01 05:34:50,2019-10-01 05:38:28,N,1.0,75,74,1.0,1.0,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 05:30:07,2019-10-01 05:41:55,N,1.0,89,188,1.0,1.58,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,1.0,1.0,0.0
2.0,2019-10-01 05:02:54,2019-10-01 05:17:06,N,1.0,145,138,5.0,8.1,23.0,0.5,0.5,6.08,0.0,,0.3,30.38,1.0,1.0,0.0
1.0,2019-10-01 05:48:54,2019-10-01 10:12:42,N,1.0,55,165,2.0,30.9,160.5,0.0,0.5,0.0,0.0,,0.3,161.3,2.0,1.0,0.0
2.0,2019-10-01 05:13:08,2019-10-01 05:21:49,N,5.0,70,138,1.0,1.63,9.2,0.0,0.5,0.0,0.0,,0.3,10.0,2.0,1.0,0.0
2.0,2019-10-01 05:05:00,2019-10-01 05:25:51,N,1.0,65,89,2.0,4.6,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,1.0,1.0,0.0
2.0,2019-10-01 05:16:03,2019-10-01 05:41:29,N,1.0,62,137,1.0,8.35,27.0,0.5,0.5,0.0,0.0,,0.3,28.3,1.0,1.0,0.0
2.0,2019-10-01 05:40:15,2019-10-01 05:47:40,N,1.0,42,42,1.0,1.22,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-10-01 05:51:00,2019-10-01 05:56:37,N,1.0,41,152,1.0,1.3,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 05:35:08,2019-10-01 05:45:41,N,1.0,119,168,1.0,2.56,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1.0,1.0,0.0
1.0,2019-10-01 05:13:30,2019-10-01 05:19:01,N,1.0,61,62,1.0,1.1,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1.0,1.0,0.0
